year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,KARNATAKA,CHAMARAJANAGAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,14245,11087,0,0,14245,11087
2015-16,KARNATAKA,CHAMARAJANAGAR,OTHERS,TOTAL,MARGINAL,99380,43432,0,0,99380,43432
2015-16,KARNATAKA,CHAMARAJANAGAR,OTHERS,TOTAL,SMALL,39723,54788,0,0,39723,54788
2015-16,KARNATAKA,CHAMARAJANAGAR,OTHERS,TOTAL,SEMIMEDIUM,15456,39795,0,0,15456,39795
2015-16,KARNATAKA,CHAMARAJANAGAR,OTHERS,TOTAL,MEDIUM,3078,16655,0,0,3078,16655
2015-16,KARNATAKA,CHAMARAJANAGAR,OTHERS,TOTAL,LARGE,223,3507,0,0,223,3507
2015-16,KARNATAKA,CHAMARAJANAGAR,OTHERS,TOTAL,ALL CLASSES,157860,158178,0,0,157860,158178
2015-16,KARNATAKA,CHAMARAJANAGAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,121,55
2015-16,KARNATAKA,CHAMARAJANAGAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,66,91
2015-16,KARNATAKA,CHAMARAJANAGAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,41,114
2015-16,KARNATAKA,CHAMARAJANAGAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,28,164
2015-16,KARNATAKA,CHAMARAJANAGAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,13,230
2015-16,KARNATAKA,CHAMARAJANAGAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,269,654
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED CASTE,TOTAL,MARGINAL,32836,13637,67,30,32903,13667
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED CASTE,TOTAL,SMALL,7155,9600,19,26,7174,9626
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,2022,5197,18,51,2040,5247
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED CASTE,TOTAL,MEDIUM,352,1840,8,43,360,1883
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED CASTE,TOTAL,LARGE,28,413,0,0,28,413
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED CASTE,TOTAL,ALL CLASSES,42393,30687,112,149,42505,30836
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED TRIBES,TOTAL,MARGINAL,25556,10460,27,16,25583,10476
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED TRIBES,TOTAL,SMALL,6105,8184,36,52,6141,8236
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,2044,5311,23,58,2067,5369
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED TRIBES,TOTAL,MEDIUM,414,2268,7,41,421,2310
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED TRIBES,TOTAL,LARGE,36,458,2,29,38,487
2015-16,KARNATAKA,CHICHBALLAPURA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,34155,26681,95,197,34250,26878
2015-16,KARNATAKA,CHICHBALLAPURA,OTHERS,TOTAL,MARGINAL,113799,44851,154,72,113953,44923
2015-16,KARNATAKA,CHICHBALLAPURA,OTHERS,TOTAL,SMALL,27112,36864,85,119,27197,36983
2015-16,KARNATAKA,CHICHBALLAPURA,OTHERS,TOTAL,SEMIMEDIUM,11032,28949,68,192,11100,29140
2015-16,KARNATAKA,CHICHBALLAPURA,OTHERS,TOTAL,MEDIUM,3246,18171,35,181,3281,18352
2015-16,KARNATAKA,CHICHBALLAPURA,OTHERS,TOTAL,LARGE,357,5603,4,70,361,5673
2015-16,KARNATAKA,CHICHBALLAPURA,OTHERS,TOTAL,ALL CLASSES,155546,134438,346,633,155892,135071
2015-16,KARNATAKA,CHICHBALLAPURA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,95,38
2015-16,KARNATAKA,CHICHBALLAPURA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,36,49
2015-16,KARNATAKA,CHICHBALLAPURA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,18,48
2015-16,KARNATAKA,CHICHBALLAPURA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,14,65
2015-16,KARNATAKA,CHICHBALLAPURA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,7,184
2015-16,KARNATAKA,CHICHBALLAPURA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,170,383
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED CASTE,TOTAL,MARGINAL,15482,7912,0,0,15482,7912
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED CASTE,TOTAL,SMALL,6316,8763,0,0,6316,8763
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,1853,4626,0,0,1853,4626
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED CASTE,TOTAL,MEDIUM,206,1059,0,0,206,1059
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED CASTE,TOTAL,LARGE,7,96,0,0,7,96
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED CASTE,TOTAL,ALL CLASSES,23864,22456,0,0,23864,22456
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED TRIBES,TOTAL,MARGINAL,2309,1198,0,0,2309,1198
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED TRIBES,TOTAL,SMALL,1024,1439,0,0,1024,1439
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,370,919,0,0,370,919
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED TRIBES,TOTAL,MEDIUM,54,305,0,0,54,305
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED TRIBES,TOTAL,LARGE,6,82,0,0,6,82
2015-16,KARNATAKA,CHIKKAMAGALUR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,3763,3943,0,0,3763,3943
2015-16,KARNATAKA,CHIKKAMAGALUR,OTHERS,TOTAL,MARGINAL,115662,53210,0,0,115662,53210
2015-16,KARNATAKA,CHIKKAMAGALUR,OTHERS,TOTAL,SMALL,48268,66252,0,0,48268,66252
2015-16,KARNATAKA,CHIKKAMAGALUR,OTHERS,TOTAL,SEMIMEDIUM,24988,66236,0,0,24988,66236
2015-16,KARNATAKA,CHIKKAMAGALUR,OTHERS,TOTAL,MEDIUM,9121,51703,0,0,9121,51703
2015-16,KARNATAKA,CHIKKAMAGALUR,OTHERS,TOTAL,LARGE,1607,34955,0,0,1607,34955
2015-16,KARNATAKA,CHIKKAMAGALUR,OTHERS,TOTAL,ALL CLASSES,199646,272356,0,0,199646,272356
2015-16,KARNATAKA,CHIKKAMAGALUR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,593,261
2015-16,KARNATAKA,CHIKKAMAGALUR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,259,360
2015-16,KARNATAKA,CHIKKAMAGALUR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,228,613
2015-16,KARNATAKA,CHIKKAMAGALUR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,123,713
2015-16,KARNATAKA,CHIKKAMAGALUR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,184,11129
2015-16,KARNATAKA,CHIKKAMAGALUR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,1387,13078
2015-16,KARNATAKA,CHITRADURGA,SCHEDULED CASTE,TOTAL,MARGINAL,20802,12144,0,0,20802,12144
2015-16,KARNATAKA,CHITRADURGA,SCHEDULED CASTE,TOTAL,SMALL,17080,24216,0,0,17080,24216
2015-16,KARNATAKA,CHITRADURGA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,7430,18906,0,0,7430,18906
2015-16,KARNATAKA,CHITRADURGA,SCHEDULED CASTE,TOTAL,MEDIUM,1897,10459,0,0,1897,10459
2015-16,KARNATAKA,CHITRADURGA,SCHEDULED CASTE,TOTAL,LARGE,186,2630,0,0,186,2630
2015-16,KARNATAKA,CHITRADURGA,SCHEDULED CASTE,TOTAL,ALL CLASSES,47395,68354,0,0,47395,68354
