year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED TRIBES,TOTAL,SMALL,2369,3187,0,0,2369,3187
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,574,1415,0,0,574,1415
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED TRIBES,TOTAL,MEDIUM,83,439,0,0,83,439
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED TRIBES,TOTAL,LARGE,6,393,0,0,6,393
2015-16,ANDHRA PRADESH,NELLORE,SCHEDULED TRIBES,TOTAL,ALL CLASSES,20795,12237,0,0,20795,12237
2015-16,ANDHRA PRADESH,NELLORE,OTHERS,TOTAL,MARGINAL,294663,114187,0,0,294663,114187
2015-16,ANDHRA PRADESH,NELLORE,OTHERS,TOTAL,SMALL,88104,125027,0,0,88104,125027
2015-16,ANDHRA PRADESH,NELLORE,OTHERS,TOTAL,SEMIMEDIUM,39797,105715,0,0,39797,105715
2015-16,ANDHRA PRADESH,NELLORE,OTHERS,TOTAL,MEDIUM,13309,75535,0,0,13309,75535
2015-16,ANDHRA PRADESH,NELLORE,OTHERS,TOTAL,LARGE,1595,24217,0,0,1595,24217
2015-16,ANDHRA PRADESH,NELLORE,OTHERS,TOTAL,ALL CLASSES,437468,444680,0,0,437468,444680
2015-16,ANDHRA PRADESH,NELLORE,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,7,4
2015-16,ANDHRA PRADESH,NELLORE,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,2,4
2015-16,ANDHRA PRADESH,NELLORE,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,3,7
2015-16,ANDHRA PRADESH,NELLORE,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,12,87
2015-16,ANDHRA PRADESH,NELLORE,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,48,3398
2015-16,ANDHRA PRADESH,NELLORE,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,72,3501
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED CASTE,TOTAL,MARGINAL,53785,22909,0,0,53785,22909
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED CASTE,TOTAL,SMALL,15379,21546,0,0,15379,21546
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,5343,12916,0,0,5343,12916
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED CASTE,TOTAL,MEDIUM,634,3295,0,0,634,3295
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED CASTE,TOTAL,LARGE,33,444,0,0,33,444
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED CASTE,TOTAL,ALL CLASSES,75174,61110,0,0,75174,61110
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED TRIBES,TOTAL,MARGINAL,6574,3111,0,0,6574,3111
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED TRIBES,TOTAL,SMALL,2237,3114,0,0,2237,3114
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,674,1634,0,0,674,1634
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED TRIBES,TOTAL,MEDIUM,82,441,0,0,82,441
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED TRIBES,TOTAL,LARGE,6,83,0,0,6,83
2015-16,ANDHRA PRADESH,PRAKASAM,SCHEDULED TRIBES,TOTAL,ALL CLASSES,9573,8383,0,0,9573,8383
2015-16,ANDHRA PRADESH,PRAKASAM,OTHERS,TOTAL,MARGINAL,371151,173849,0,0,371151,173849
2015-16,ANDHRA PRADESH,PRAKASAM,OTHERS,TOTAL,SMALL,160055,228876,0,0,160055,228876
2015-16,ANDHRA PRADESH,PRAKASAM,OTHERS,TOTAL,SEMIMEDIUM,81089,214565,0,0,81089,214565
2015-16,ANDHRA PRADESH,PRAKASAM,OTHERS,TOTAL,MEDIUM,23331,127460,0,0,23331,127460
