year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,BIHAR,BHAGALPUR,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BHAGALPUR,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BHAGALPUR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,17798,5469,959,264,18757,5733
2015-16,BIHAR,BHAGALPUR,OTHERS,TOTAL,MARGINAL,333140,82409,73154,18962,406294,101371
2015-16,BIHAR,BHAGALPUR,OTHERS,TOTAL,SMALL,11633,14795,2521,2734,14154,17529
2015-16,BIHAR,BHAGALPUR,OTHERS,TOTAL,SEMIMEDIUM,2647,6706,112,227,2759,6934
2015-16,BIHAR,BHAGALPUR,OTHERS,TOTAL,MEDIUM,141,594,2,9,143,603
2015-16,BIHAR,BHAGALPUR,OTHERS,TOTAL,LARGE,8,80,5,80,13,160
2015-16,BIHAR,BHAGALPUR,OTHERS,TOTAL,ALL CLASSES,347569,104585,75794,22013,423363,126598
2015-16,BIHAR,BHAGALPUR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,872,260
2015-16,BIHAR,BHAGALPUR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,49,70
2015-16,BIHAR,BHAGALPUR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BHAGALPUR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BHAGALPUR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BHAGALPUR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,921,330
2015-16,BIHAR,BHOJPUR,SCHEDULED CASTE,TOTAL,MARGINAL,27423,6907,11186,2251,38609,9158
2015-16,BIHAR,BHOJPUR,SCHEDULED CASTE,TOTAL,SMALL,1232,1304,468,566,1700,1870
2015-16,BIHAR,BHOJPUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,307,781,141,374,448,1156
2015-16,BIHAR,BHOJPUR,SCHEDULED CASTE,TOTAL,MEDIUM,2,11,2,9,4,20
2015-16,BIHAR,BHOJPUR,SCHEDULED CASTE,TOTAL,LARGE,0,0,1,15,1,15
2015-16,BIHAR,BHOJPUR,SCHEDULED CASTE,TOTAL,ALL CLASSES,28964,9004,11798,3214,40762,12218
