year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,HARYANA,JIND,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,230,1665
2015-16,HARYANA,JIND,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,230,6533
2015-16,HARYANA,JIND,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,919,8812
2015-16,HARYANA,KAITHAL,SCHEDULED CASTE,TOTAL,MARGINAL,88,40,97,47,185,87
2015-16,HARYANA,KAITHAL,SCHEDULED CASTE,TOTAL,SMALL,42,60,44,67,86,127
2015-16,HARYANA,KAITHAL,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,27,83,35,91,62,174
2015-16,HARYANA,KAITHAL,SCHEDULED CASTE,TOTAL,MEDIUM,3,19,8,44,11,63
2015-16,HARYANA,KAITHAL,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,KAITHAL,SCHEDULED CASTE,TOTAL,ALL CLASSES,160,201,184,250,344,451
2015-16,HARYANA,KAITHAL,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,KAITHAL,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,KAITHAL,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,KAITHAL,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,KAITHAL,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,KAITHAL,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,KAITHAL,OTHERS,TOTAL,MARGINAL,12434,5121,23144,10909,35578,16030
2015-16,HARYANA,KAITHAL,OTHERS,TOTAL,SMALL,3256,4716,9804,14441,13060,19156
2015-16,HARYANA,KAITHAL,OTHERS,TOTAL,SEMIMEDIUM,2283,6384,9604,27634,11887,34019
2015-16,HARYANA,KAITHAL,OTHERS,TOTAL,MEDIUM,1032,5707,8476,52120,9508,57827
2015-16,HARYANA,KAITHAL,OTHERS,TOTAL,LARGE,102,1915,2426,42792,2528,44708
2015-16,HARYANA,KAITHAL,OTHERS,TOTAL,ALL CLASSES,19107,23843,53454,147895,72561,171739
2015-16,HARYANA,KAITHAL,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,106,75
2015-16,HARYANA,KAITHAL,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,95,166
2015-16,HARYANA,KAITHAL,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,114,326
2015-16,HARYANA,KAITHAL,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,114,774
2015-16,HARYANA,KAITHAL,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,238,11585
2015-16,HARYANA,KAITHAL,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,667,12923
2015-16,HARYANA,KARNAL,SCHEDULED CASTE,TOTAL,MARGINAL,99,47,107,51,206,98
2015-16,HARYANA,KARNAL,SCHEDULED CASTE,TOTAL,SMALL,31,43,73,107,104,150
2015-16,HARYANA,KARNAL,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,24,66,63,169,87,235
2015-16,HARYANA,KARNAL,SCHEDULED CASTE,TOTAL,MEDIUM,4,22,16,90,20,112
2015-16,HARYANA,KARNAL,SCHEDULED CASTE,TOTAL,LARGE,0,0,3,63,3,63
2015-16,HARYANA,KARNAL,SCHEDULED CASTE,TOTAL,ALL CLASSES,158,178,262,480,420,658
2015-16,HARYANA,KARNAL,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,KARNAL,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,KARNAL,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,KARNAL,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,KARNAL,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,KARNAL,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,KARNAL,OTHERS,TOTAL,MARGINAL,11114,4844,22816,10679,33930,15523
2015-16,HARYANA,KARNAL,OTHERS,TOTAL,SMALL,4515,6518,11316,16464,15831,22981
2015-16,HARYANA,KARNAL,OTHERS,TOTAL,SEMIMEDIUM,3394,9530,10919,31058,14313,40588
2015-16,HARYANA,KARNAL,OTHERS,TOTAL,MEDIUM,1355,7504,8584,53014,9939,60518
2015-16,HARYANA,KARNAL,OTHERS,TOTAL,LARGE,51,732,2423,40008,2474,40740
2015-16,HARYANA,KARNAL,OTHERS,TOTAL,ALL CLASSES,20429,29127,56058,151224,76487,180351
2015-16,HARYANA,KARNAL,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,463,210
2015-16,HARYANA,KARNAL,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,188,285
2015-16,HARYANA,KARNAL,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,199,564
2015-16,HARYANA,KARNAL,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,175,1192
2015-16,HARYANA,KARNAL,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,333,16257
2015-16,HARYANA,KARNAL,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,1358,18508
2015-16,HARYANA,KURUKSHETRA,SCHEDULED CASTE,TOTAL,MARGINAL,514,237,232,109,746,346
2015-16,HARYANA,KURUKSHETRA,SCHEDULED CASTE,TOTAL,SMALL,168,239,111,160,279,399
2015-16,HARYANA,KURUKSHETRA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,86,228,96,266,182,493
2015-16,HARYANA,KURUKSHETRA,SCHEDULED CASTE,TOTAL,MEDIUM,17,84,58,362,75,445
2015-16,HARYANA,KURUKSHETRA,SCHEDULED CASTE,TOTAL,LARGE,2,41,11,146,13,187
2015-16,HARYANA,KURUKSHETRA,SCHEDULED CASTE,TOTAL,ALL CLASSES,787,828,508,1042,1295,1870
