year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTARAKHAND,PITHORAGARH,SCHEDULED TRIBES,TOTAL,ALL CLASSES,2716,1424,0,0,2716,1424
2015-16,UTTARAKHAND,PITHORAGARH,OTHERS,TOTAL,MARGINAL,49218,22497,0,0,49218,22497
2015-16,UTTARAKHAND,PITHORAGARH,OTHERS,TOTAL,SMALL,5360,7253,0,0,5360,7253
2015-16,UTTARAKHAND,PITHORAGARH,OTHERS,TOTAL,SEMIMEDIUM,801,2084,0,0,801,2084
2015-16,UTTARAKHAND,PITHORAGARH,OTHERS,TOTAL,MEDIUM,88,436,0,0,88,436
2015-16,UTTARAKHAND,PITHORAGARH,OTHERS,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTARAKHAND,PITHORAGARH,OTHERS,TOTAL,ALL CLASSES,55467,32270,0,0,55467,32270
2015-16,UTTARAKHAND,PITHORAGARH,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,10,5
2015-16,UTTARAKHAND,PITHORAGARH,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,2,2
2015-16,UTTARAKHAND,PITHORAGARH,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,2,7
2015-16,UTTARAKHAND,PITHORAGARH,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,3,16
2015-16,UTTARAKHAND,PITHORAGARH,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,1,18
2015-16,UTTARAKHAND,PITHORAGARH,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,18,49
2015-16,UTTARAKHAND,RUDRAPRAYAG,SCHEDULED CASTE,TOTAL,MARGINAL,651,198,1278,598,1929,795
2015-16,UTTARAKHAND,RUDRAPRAYAG,SCHEDULED CASTE,TOTAL,SMALL,25,31,218,279,243,310
