year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,GUJARAT,DAHOD,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,58,154,240,679,298,833
2015-16,GUJARAT,DAHOD,SCHEDULED CASTE,TOTAL,MEDIUM,33,184,105,587,138,771
2015-16,GUJARAT,DAHOD,SCHEDULED CASTE,TOTAL,LARGE,3,44,13,159,16,203
2015-16,GUJARAT,DAHOD,SCHEDULED CASTE,TOTAL,ALL CLASSES,539,661,1233,2158,1772,2819
2015-16,GUJARAT,DAHOD,SCHEDULED TRIBES,TOTAL,MARGINAL,6594,3360,13070,7462,19664,10821
2015-16,GUJARAT,DAHOD,SCHEDULED TRIBES,TOTAL,SMALL,3680,5202,14207,20812,17887,26014
2015-16,GUJARAT,DAHOD,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,2175,5906,15486,43999,17661,49905
2015-16,GUJARAT,DAHOD,SCHEDULED TRIBES,TOTAL,MEDIUM,579,3193,8744,50082,9323,53274
2015-16,GUJARAT,DAHOD,SCHEDULED TRIBES,TOTAL,LARGE,25,449,656,8287,681,8736
2015-16,GUJARAT,DAHOD,SCHEDULED TRIBES,TOTAL,ALL CLASSES,13053,18109,52163,130641,65216,148750
2015-16,GUJARAT,DAHOD,OTHERS,TOTAL,MARGINAL,7164,2899,7879,4111,15043,7010
2015-16,GUJARAT,DAHOD,OTHERS,TOTAL,SMALL,2512,3507,5622,8105,8134,11612
2015-16,GUJARAT,DAHOD,OTHERS,TOTAL,SEMIMEDIUM,1408,3852,5242,14786,6650,18637
2015-16,GUJARAT,DAHOD,OTHERS,TOTAL,MEDIUM,455,2540,2931,16681,3386,19221
