year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,MADHYA PRADESH,BHOPAL,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,3,2
2015-16,MADHYA PRADESH,BHOPAL,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,2,2
2015-16,MADHYA PRADESH,BHOPAL,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,6,18
2015-16,MADHYA PRADESH,BHOPAL,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,3,23
2015-16,MADHYA PRADESH,BHOPAL,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,6,207
2015-16,MADHYA PRADESH,BHOPAL,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,20,251
2015-16,MADHYA PRADESH,BURHANPUR,SCHEDULED CASTE,TOTAL,MARGINAL,868,524,0,0,868,524
2015-16,MADHYA PRADESH,BURHANPUR,SCHEDULED CASTE,TOTAL,SMALL,685,963,0,0,685,963
2015-16,MADHYA PRADESH,BURHANPUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,339,923,0,0,339,923
2015-16,MADHYA PRADESH,BURHANPUR,SCHEDULED CASTE,TOTAL,MEDIUM,151,861,0,0,151,861
