year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,KERALA,MALAPPURAM,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,30,67,10,30,40,98
2015-16,KERALA,MALAPPURAM,SCHEDULED CASTE,TOTAL,MEDIUM,5,21,0,0,5,21
2015-16,KERALA,MALAPPURAM,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,KERALA,MALAPPURAM,SCHEDULED CASTE,TOTAL,ALL CLASSES,55256,4105,268,75,55524,4180
2015-16,KERALA,MALAPPURAM,SCHEDULED TRIBES,TOTAL,MARGINAL,2334,401,0,0,2334,401
2015-16,KERALA,MALAPPURAM,SCHEDULED TRIBES,TOTAL,SMALL,141,191,0,0,141,191
2015-16,KERALA,MALAPPURAM,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,115,267,15,31,130,297
2015-16,KERALA,MALAPPURAM,SCHEDULED TRIBES,TOTAL,MEDIUM,5,41,0,0,5,41
2015-16,KERALA,MALAPPURAM,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,KERALA,MALAPPURAM,SCHEDULED TRIBES,TOTAL,ALL CLASSES,2595,899,15,31,2610,929
2015-16,KERALA,MALAPPURAM,OTHERS,TOTAL,MARGINAL,734665,82058,2815,511,737480,82569
2015-16,KERALA,MALAPPURAM,OTHERS,TOTAL,SMALL,13684,18332,144,181,13828,18513
2015-16,KERALA,MALAPPURAM,OTHERS,TOTAL,SEMIMEDIUM,3843,9933,57,152,3900,10085
2015-16,KERALA,MALAPPURAM,OTHERS,TOTAL,MEDIUM,726,3911,20,89,746,4000
2015-16,KERALA,MALAPPURAM,OTHERS,TOTAL,LARGE,123,2076,0,0,123,2076
2015-16,KERALA,MALAPPURAM,OTHERS,TOTAL,ALL CLASSES,753041,116311,3036,933,756077,117244
2015-16,KERALA,MALAPPURAM,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,5526,953
2015-16,KERALA,MALAPPURAM,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,482,629
2015-16,KERALA,MALAPPURAM,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,203,529
2015-16,KERALA,MALAPPURAM,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,80,473
2015-16,KERALA,MALAPPURAM,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,69,4544
2015-16,KERALA,MALAPPURAM,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,6360,7128
2015-16,KERALA,PALAKKAD,SCHEDULED CASTE,TOTAL,MARGINAL,77406,4354,65,21,77471,4376
2015-16,KERALA,PALAKKAD,SCHEDULED CASTE,TOTAL,SMALL,311,419,0,0,311,419
2015-16,KERALA,PALAKKAD,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,79,213,0,0,79,213
2015-16,KERALA,PALAKKAD,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,KERALA,PALAKKAD,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,KERALA,PALAKKAD,SCHEDULED CASTE,TOTAL,ALL CLASSES,77796,4987,65,22,77861,5008
2015-16,KERALA,PALAKKAD,SCHEDULED TRIBES,TOTAL,MARGINAL,6960,1300,15,3,6975,1303
2015-16,KERALA,PALAKKAD,SCHEDULED TRIBES,TOTAL,SMALL,807,1047,5,8,812,1055
2015-16,KERALA,PALAKKAD,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,327,813,0,0,327,813
2015-16,KERALA,PALAKKAD,SCHEDULED TRIBES,TOTAL,MEDIUM,47,230,0,0,47,230
2015-16,KERALA,PALAKKAD,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,KERALA,PALAKKAD,SCHEDULED TRIBES,TOTAL,ALL CLASSES,8141,3392,20,10,8161,3402
2015-16,KERALA,PALAKKAD,OTHERS,TOTAL,MARGINAL,483693,62336,561,142,484254,62478
2015-16,KERALA,PALAKKAD,OTHERS,TOTAL,SMALL,19834,27209,139,214,19973,27422
2015-16,KERALA,PALAKKAD,OTHERS,TOTAL,SEMIMEDIUM,8521,22194,62,169,8583,22362
2015-16,KERALA,PALAKKAD,OTHERS,TOTAL,MEDIUM,1937,10286,14,94,1951,10381
2015-16,KERALA,PALAKKAD,OTHERS,TOTAL,LARGE,135,1887,10,112,145,1999
2015-16,KERALA,PALAKKAD,OTHERS,TOTAL,ALL CLASSES,514120,123912,786,731,514906,124643
2015-16,KERALA,PALAKKAD,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,5379,798
2015-16,KERALA,PALAKKAD,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,404,536
2015-16,KERALA,PALAKKAD,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,208,543
2015-16,KERALA,PALAKKAD,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,93,557
2015-16,KERALA,PALAKKAD,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,83,3622
2015-16,KERALA,PALAKKAD,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,6167,6056
2015-16,KERALA,PATHANAMTHITTA,SCHEDULED CASTE,TOTAL,MARGINAL,31780,1770,35,5,31815,1775
2015-16,KERALA,PATHANAMTHITTA,SCHEDULED CASTE,TOTAL,SMALL,55,72,5,5,60,77
2015-16,KERALA,PATHANAMTHITTA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,5,12,5,12,10,24
2015-16,KERALA,PATHANAMTHITTA,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
